stop_id,weekday,week_rel
59400,weekday,113.69433973333636
12780,weekday,113.45449574957833
85251,weekday,113.35562539023911
575,weekend,113.19018450626209
14960,weekend,113.14844906212315
71210,weekend,112.9684381482833
82700,weekend,112.93742163141428
39955,weekday,112.88759976039111
75007,weekend,112.81764772695006
5493,weekend,112.56076176909511
13600,weekday,112.45934179649421
46818,weekday,112.4451558175335
77400,weekday,112.42485614543637
85630,weekend,112.40816816212988
11070,weekend,112.33640128544083
46770,weekend,112.28530574363907
16570,weekend,112.16190476190476
8403,weekend,112.13199828075662
41902,weekday,112.04056880933756
23561,weekend,111.91502935421495
59881,weekday,111.75131996319023
19930,weekday,111.62443723674242
17010,weekday,111.60900843602279
5550,weekday,111.4134464325314
64561,weekend,111.38865829468371
22261,weekday,111.29048943340786
16419,weekday,111.20354706315553
30340,weekday,111.13183346419765
38910,weekday,111.1195721576844
60900,weekend,110.9548222572495
10914,weekday,110.893554785659
42500,weekday,110.8457783233537
74710,weekday,110.82952580888569
61310,weekend,110.80164616448344
38910,weekend,110.79387737820917
76595,weekday,110.60688712129566
82167,weekend,110.60030025299406
65287,weekday,110.59144526056946
6880,weekday,110.53091201366595
85725,weekend,110.39559460587616
71348,weekday,110.33945205613337
72294,weekday,110.29830988516262
71460,weekday,110.09681124374677
22264,weekday,110.01142100313488
69021,weekend,109.89894130053446
45010,weekday,109.89045790668935
57119,weekend,109.80326704015158
61080,weekend,109.58267959681272
8590,weekday,109.56217061434528
26210,weekday,109.53899309158649
29423,weekend,109.49617630017235
481,weekend,109.38613344780698
1480,weekend,108.95131076630871
2361,weekend,108.7896959021476
16132,weekday,108.67048771804964
75160,weekday,108.62013888888889
8760,weekday,108.57935506827728
68006,weekday,108.55761459642827
46792,weekend,108.53501683501683
13721,weekend,108.46258087200532
9670,weekend,108.39820219715227
25000,weekday,108.06223850989267
71961,weekend,107.89455416193458
60457,weekend,107.88000642182088
70597,weekday,107.79993686868687
1920,weekend,107.71360446029075
3155,weekday,107.60872375904535
67015,weekday,107.581121785487
60459,weekend,107.57486311024789
21141,weekday,107.5732310902199
64585,weekday,107.5621839754793
14230,weekday,107.53921320919403
48346,weekday,107.51776588001972
59312,weekday,107.47541928090567
76590,weekday,107.12951356753292
10225,weekend,106.75215852624974
99252,weekend,106.59109795944771
79214,weekday,106.52878695549806
46504,weekend,106.46122914040252
760,weekday,106.42299538353129
9135,weekday,106.32092311430696
83703,weekend,106.00247416936321
76660,weekday,105.94489202578525
39464,weekday,105.75294518699691
74721,weekend,105.69594911671885
13721,weekday,105.58937920258927
1050,weekday,105.58467612881304
57453,weekday,105.57848294916195
79610,weekday,105.54657094536974
71960,weekend,105.43429649509693
45301,weekday,105.4296127957226
40073,weekend,105.40980680801205
17694,weekday,105.35046941114432
76880,weekday,105.33700764907981
31811,weekend,105.27576804901098
25110,weekend,105.25852970274117
60923,weekend,105.15968058560534
13600,weekend,105.07051742596501
58500,weekday,105.00057771488412
72015,weekend,104.61329407312805
39070,weekend,104.6109236783484
1110,weekday,104.5347663903391
24250,weekday,104.40145284369864
1610,weekday,104.38427294613277
8210,weekday,103.91510866685893
16570,weekday,103.86457947682725
46130,weekday,103.85605135794705
60185,weekday,103.829359137787
56649,weekday,103.79365961160457
71460,weekend,103.7441290141559
34544,weekday,103.71084656084656
79296,weekday,103.50901280378835
5493,weekday,103.40384598001918
68598,weekday,103.33141846674472
76374,weekend,103.31095783858835
30970,weekend,103.15817653062186
81456,weekday,103.09210837089798
1270,weekend,103.00242620168876
57902,weekday,102.91275401153926
2995,weekend,102.72863782149824
68001,weekend,102.65603548856423
19898,weekend,102.5237129737949
61082,weekend,102.32110523221634
54146,weekday,102.21399699050153
10911,weekday,102.07031525671263
76372,weekday,102.02487456657451
65323,weekday,101.95717363127302
49110,weekend,101.93954248366013
79214,weekend,101.91479581603917
70130,weekend,101.86393529945191
45305,weekday,101.828273899336
46769,weekend,101.82396509591209
55926,weekday,101.7666679025245
52303,weekend,101.49919529132733
9690,weekday,101.45628747492302
57774,weekend,101.34924724023891
79952,weekday,101.2141793092198
57455,weekday,101.12280781250377
35318,weekday,100.84214993316965
47403,weekend,100.79448075526507
16860,weekday,100.76840424543667
11370,weekend,100.67569157320105
64140,weekend,100.49908319197077
3380,weekday,100.46680248084355
67636,weekend,100.42537402999555
81420,weekend,100.11659524263538
15060,weekday,100.01454963051951
71341,weekday,99.96185282005179
57901,weekend,99.7403255680928
67636,weekday,99.59744133070437
52305,weekend,99.42106888495118
62329,weekday,99.23407138165936
70702,weekday,99.17772101803793
73814,weekday,99.01656856906821
32120,weekday,98.79761904761905
36960,weekday,98.5984778371042
59881,weekend,98.53933540164554
12842,weekday,98.51308313798134
32011,weekday,98.44614904569177
26730,weekend,98.3674760000228
55926,weekend,98.08894748743829
98780,weekday,98.08281997514497
22380,weekday,98.01204828511786
73227,weekend,97.90213943829244
60903,weekday,97.81002610609612
19930,weekend,97.77071316699738
67019,weekday,97.53792082966542
22560,weekday,97.4702775623977
31132,weekend,97.28139896895524
37130,weekend,97.15907249653553
37849,weekday,97.09093492561087
59580,weekend,96.95765139315864
54146,weekend,96.91825714097787
60800,weekend,96.90622996332534
45648,weekend,96.88971975889737
61330,weekend,96.82144348666279
67595,weekend,96.66973053137421
12980,weekday,96.44000984231825
75304,weekday,96.37561741734278
47416,weekend,95.93606768745657
80515,weekend,95.93085142613879
82328,weekend,95.7602617556415
58342,weekday,95.63156064091906
70820,weekend,95.60668380953898
61999,weekend,95.57775217818752
36390,weekday,95.50499525217539
420,weekday,95.4311844604634
55583,weekday,95.19779968681502
72420,weekend,95.1638110038374
3150,weekday,95.09814758369043
99261,weekday,95.02814423684866
59282,weekend,94.89462652153779
16800,weekday,94.68255228219203
340,weekend,94.33958831867795
8494,weekday,94.30517639837097
60161,weekend,94.29114907949109
9560,weekday,94.24251126628103
38050,weekday,94.20908376411951
71828,weekend,94.11401295147952
11910,weekday,94.11205975449855
46478,weekend,94.06035723949516
75752,weekday,93.88375210526277
76830,weekday,93.87222497392565
75460,weekday,93.82449494949495
75110,weekday,93.81604084321475
1920,weekday,93.76357580076038
46766,weekend,93.72839506172839
57775,weekday,93.69156595154324
54842,weekend,93.68102540825384
64466,weekday,93.43035322081678
25240,weekday,93.0322884954402
76021,weekend,93.00392862495963
27780,weekday,93.00235907784923
72882,weekday,92.96639321447603
40075,weekend,92.7741935483871
46890,weekday,92.71898340074436
1215,weekday,92.57475578185203
64140,weekday,92.54617466394006
54150,weekday,92.46163811042975
8541,weekday,92.34799419894011
73818,weekend,92.0844763524672
54150,weekend,92.05793249939195
75756,weekday,92.04233884601123
76300,weekday,91.98921538697162
31811,weekday,91.83254587783891
16640,weekend,91.74146825396825
29261,weekday,91.6090548934843
39080,weekday,91.59978459625317
46465,weekend,91.49492338550256
11130,weekend,91.45385893783852
65014,weekday,91.43524425729719
76035,weekday,91.20252280346523
11191,weekend,91.14151510844201
20041,weekend,90.94106436192308
76660,weekend,90.52091836798036
47080,weekend,90.45617037283704
76770,weekend,90.4280975819238
9582,weekday,90.41532089621153
29380,weekend,90.33746697331182
82328,weekday,90.13108130028989
17698,weekday,90.12589795540018
58500,weekend,90.12385848922922
1120,weekday,90.09290410994517
46477,weekday,90.00089765081184
46479,weekend,89.71935993441062
29423,weekday,89.42753297852556
58342,weekend,89.32374079907356
68007,weekday,89.23693359428005
37150,weekday,89.16985225858734
64592,weekday,89.05512303702888
11352,weekday,88.57655057864736
64502,weekday,88.50858248315005
76700,weekend,88.4798646693349
47230,weekend,88.23120398120398
45191,weekday,88.13455676270394
68001,weekday,88.02210989991853
75730,weekday,87.8449718339582
64561,weekday,87.75031269704914
47230,weekday,87.72611825261392
98105,weekday,87.5216027895985
46714,weekday,87.49880791888116
59282,weekday,87.40865494285234
1540,weekend,87.13576921486623
10328,weekend,87.12842377222668
39980,weekend,87.05143655013659
16103,weekday,87.00221295278894
1270,weekday,86.8210802156257
55938,weekday,86.54196905862011
31920,weekday,86.49908170209046
73816,weekday,86.46701007464532
10658,weekday,86.4551931403749
390,weekday,86.38619447316891
47570,weekend,86.24906341145942
59720,weekday,86.22638640422896
74041,weekend,85.98158372545954
16914,weekend,85.97367157721528
82200,weekend,85.88872712684733
76035,weekend,85.82543547744059
60670,weekday,85.63333275440532
69021,weekday,85.50815665941919
57455,weekend,85.49128236797189
52200,weekend,85.36975907744629
64670,weekday,84.86085328302255
6950,weekday,84.70702755976917
11690,weekend,84.31029698359781
55938,weekend,84.28123845653005
47260,weekday,84.13828875600467
9135,weekend,84.0824250967946
71331,weekday,84.08141461064967
60921,weekend,84.04867595296085
340,weekday,84.03261774110554
45301,weekend,84.01905440934864
80438,weekday,83.88764515873558
75405,weekday,83.7652687046044
22261,weekend,83.74172278338945
8110,weekday,83.72781250793136
60921,weekday,83.63967534737955
39983,weekday,83.59562735235397
1560,weekend,83.19452740077294
2690,weekday,83.10344263436369
57784,weekday,83.01776345896155
80710,weekend,83.00792580117181
59314,weekday,82.8893965252544
6950,weekend,82.73234688495242
1558,weekday,82.58382401078673
64305,weekend,82.5623989572519
39070,weekday,82.47662997620098
30453,weekday,82.42264584163877
1215,weekend,82.31002477991632
46365,weekend,82.29638491095233
71961,weekday,82.22822537779793
21765,weekday,82.10245763559635
19240,weekday,81.9128011263428
57784,weekend,81.6108748776857
11132,weekend,81.53920762349912
82200,weekday,81.53853761012
52303,weekday,81.38971235300478
81418,weekend,81.25903605663186
76023,weekday,81.09151950597739
55651,weekend,80.85298056584197
80977,weekday,80.79207160927018
47260,weekend,80.78746252257373
85640,weekend,80.7613038108853
56805,weekday,80.72215389645031
2010,weekday,80.50629523315702
67014,weekday,80.00512548339451
8403,weekday,79.75474168834344
52306,weekend,79.7322777585226
481,weekday,79.62912087688349
47419,weekend,79.42893893808926
6710,weekday,79.23101761346005
16240,weekday,79.18428052184707
83760,weekend,78.98634858791385
22553,weekend,78.97667493641916
41900,weekday,78.8458910493401
59842,weekend,78.72419817456608
47240,weekend,78.64153439153439
515,weekday,78.2722790367581
390,weekend,78.10344443038468
2361,weekday,77.9027166285899
46477,weekend,77.88733998886842
38653,weekday,77.71898828210239
60902,weekend,76.88350828546906
17160,weekday,76.83193883318228
54842,weekday,76.5079534060962
60903,weekend,76.47073630799122
57600,weekday,76.36133883847255
80977,weekend,76.00388564761425
15190,weekday,75.87769048628361
9650,weekend,75.788235747463645
61420,weekday,75.66946693882826
73818,weekday,75.64426949167108
43095,weekday,75.62366780214909
700,weekday,75.21831544215145
18220,weekday,75.15463821857801
98780,weekend,75.08945537534095
75995,weekend,74.93591232205377
68498,weekday,74.75086691772805
70538,weekday,74.49461170142989
8870,weekday,74.23313462398163
59314,weekend,74.08427397511466
66880,weekend,73.81212267964158
9147,weekend,73.05568607041415
1540,weekday,72.66419716281332
80433,weekend,72.54332174495855
64555,weekday,72.23425250552876
60137,weekday,72.15037064644369
56151,weekend,71.94211279877452
1073,weekday,71.64945427363641
72314,weekday,71.524006889257
35530,weekday,71.44893944506302
22557,weekday,71.36522665541605
81755,weekday,71.32327140642116
85630,weekday,71.22268633447354
29242,weekend,70.79117705459713
25755,weekend,70.28966712009677
11690,weekday,70.22174685952605
74450,weekday,70.09918515163481
605,weekday,69.4328376783536
575,weekday,69.42220561617721
11012,weekday,69.14447359761388
620,weekday,68.94390751715382
1560,weekday,68.90095296989138
45651,weekend,68.89789264631447
11130,weekday,68.79534204676564
10328,weekday,68.6268932305541
39980,weekday,68.53867240012825
29243,weekday,68.50688698188917
70691,weekday,68.375
1710,weekend,67.9691751168636
76700,weekday,67.35786280049419
26715,weekday,66.39215411255411
46766,weekday,66.06566091954024
70180,weekday,66.02809733374636
61870,weekday,66.00474276451456
42576,weekend,65.67432854875022
57600,weekend,65.62222955374965
19862,weekend,65.44269540332935
2580,weekday,64.70477057489663
1690,weekday,64.57217730221143
72294,weekend,64.54142756747989
2180,weekday,64.48490869198204
29420,weekend,64.45365979778002
39080,weekend,64.225724070072
510,weekday,63.54721189929524
1471,weekday,63.194333320779926
19898,weekday,62.925308556092055
28680,weekday,62.86982849706699
75995,weekday,62.57874455873544
16100,weekend,62.487347412765686
52306,weekday,62.20767903479298
71954,weekday,62.19585942932905
76730,weekday,62.1574304128216
35825,weekend,62.1207775812035
29380,weekday,62.04640605365664
45649,weekend,61.73104397053957
80438,weekend,61.608972388349166
19862,weekday,61.40844519596376
45305,weekend,61.2141861814866
6176,weekday,61.13231275996787
83760,weekday,60.753744111430976
31910,weekend,60.74679873593513
61460,weekend,60.70916362876889
46463,weekday,60.498917664275844
4489,weekday,60.359865732311135
35317,weekend,60.174103913043936
85230,weekday,59.6475
41255,weekday,59.57649017928879
10910,weekday,59.315935581064025
56151,weekday,59.28430319653485
590,weekday,59.19300754678587
68003,weekend,59.11249851071042
80431,weekday,59.00270282005989
55050,weekend,58.92401194286136
60670,weekend,58.70034052404129
76036,weekend,58.40560708927859
15540,weekday,57.565421845262904
34544,weekend,57.06730769230769
46871,weekend,56.74802358135691
71960,weekday,56.504477785368444
17710,weekday,56.41391258280821
71353,weekday,56.17702726836001
83751,weekday,55.87807002897171
75992,weekday,55.71416041362112
73812,weekend,55.61602365833652
37090,weekend,55.524400260845944
59839,weekend,55.31314287836655
76221,weekday,55.0405131174868
76305,weekend,54.79901956126888
73350,weekday,54.67779931986169
76023,weekend,54.35709893819896
67652,weekday,54.354145124414046
76374,weekday,54.127872109120666
65252,weekday,54.083543960617746
75992,weekend,53.963450047903265
60136,weekday,53.85911743433364
9587,weekday,53.713406304115615
40125,weekend,53.69966516894565
67652,weekend,53.10145531899279
76880,weekend,53.04660135945203
52030,weekday,52.62770679401463
16102,weekday,51.88944593515015
16330,weekday,51.77266628873772
61870,weekend,51.69893428371498
71828,weekday,51.67209618671923
36680,weekday,51.57468986008229
22255,weekday,51.142422299670486
34910,weekday,51.07457429427219
19320,weekday,50.74889328316831
75007,weekday,50.526494787574904
11191,weekday,49.999712028258486
46505,weekend,49.536673672788964
7950,weekday,49.42869724990275
16640,weekday,49.25454210782276
71356,weekday,49.153529200911855
35317,weekday,49.08721677960466
558,weekend,48.78045801881563
68438,weekday,48.72606416678578
99263,weekday,48.239453322937095
64566,weekday,48.13161468376283
20250,weekday,48.11282255021995
99300,weekday,47.68510837184238
46478,weekday,47.23095177720047
16101,weekday,47.10018178382512
46476,weekday,47.013993637178615
76305,weekday,46.64210360490245
16106,weekday,46.30636929231054
46505,weekday,46.147936051244756
46465,weekday,45.99612636929648
57458,weekend,45.82754482761363
57458,weekday,44.88518073205342
41970,weekday,44.42613060745359
80437,weekday,44.161866704382376
16101,weekend,44.029077292208015
71336,weekday,42.64157502436531
20041,weekday,41.95018439883851
42576,weekday,41.81932457978149
41930,weekday,41.644188904677705
57451,weekday,41.19682045529086
18760,weekday,41.06052813381245
41890,weekend,40.60527558444111
2740,weekday,39.98302505788501
548,weekday,39.68563936833107
71335,weekday,39.453492153003744
71328,weekday,38.794891955495935
76730,weekend,37.91744746040008
75400,weekday,37.794834551211785
16914,weekday,37.74447115306015
76222,weekday,37.59450088469174
35110,weekday,35.93638059708542
1710,weekday,35.23095533437913
45648,weekday,34.2721989071635
75912,weekday,33.902435537620725
67654,weekday,33.18318919848641
23170,weekday,32.857955925878876
11570,weekday,32.63809523809524
16100,weekday,32.621942258192526
45303,weekend,31.781271121148478
9144,weekday,31.481018944848547
52305,weekday,31.24607762086444
46463,weekend,31.124460099115055
2550,weekday,30.972433896082535
71355,weekday,30.73420469759155
26730,weekday,29.94272725581382
82718,weekday,29.84469696969697
691,weekend,29.44561364496041
64590,weekday,29.41628208160785
68404,weekday,28.870892652102196
11190,weekday,28.744050626764846
65500,weekday,27.95079493751201
14960,weekday,27.645131101466905
72329,weekday,27.365722049403463
59839,weekday,27.255712473213762
10225,weekday,25.997458888534265
61420,weekend,24.50874325874707
85640,weekday,24.49068419494396
76820,weekend,23.424998968564314
13460,weekday,22.78561305095407
52200,weekday,22.352614597220864
70310,weekend,21.866998824221046
23170,weekend,21.11523819793897
12770,weekday,18.88292682926829
57459,weekend,18.414087139385245
80431,weekend,17.5210096286991
74230,weekday,17.20195494726931
82785,weekday,17.036268957044737
1404,weekend,16.906267600712045
76222,weekend,16.05227217996276
57451,weekend,15.837196754340448
45649,weekday,14.427267700657767
80485,weekday,13.616514192227331
691,weekday,12.999319588021065
76376,weekday,12.908830896528558
9050,weekend,12.59210758377425
18440,weekday,9.74991187515621
79877,weekday,8.691592812200307
85170,weekday,8.306703632211132
82687,weekday,7.535272786743431
22553,weekday,5.789542328447163
9650,weekday,5.720527985596436
31137,weekday,5.509595079837268
11370,weekday,2.306615869387171
75758,weekday,1.1934722222222223
69874,weekend,0.4419122443707371
23421,weekday,-0.26003702368968346
74580,weekday,-2.19469696969697
81294,weekday,-2.546578996237084
45303,weekday,-3.3181747176278535
64593,weekday,-4.931072521838138
20910,weekday,-5.210306969646296
2850,weekday,-7.91950160775833
68003,weekday,-9.221775251857649
600,weekday,-9.339472959471367
9050,weekday,-9.4375
29273,weekday,-10.291225938178572
9586,weekend,-15.857627619768266
4370,weekday,-17.745006965374802
45651,weekday,-17.845250078588986
23421,weekend,-19.66027475748565
99254,weekday,-20.41521095457607
10325,weekend,-23.074413525045486
29420,weekday,-23.772809119299577
1040,weekday,-27.569494057906617
1404,weekday,-27.76810370006585
25755,weekday,-29.266841975826164
73227,weekday,-33.581662041444865
32013,weekday,-33.954881612640236
558,weekday,-35.94444372501147
1570,weekday,-36.512366959082655
25798,weekday,-36.52459591470097
5880,weekday,-39.77445849918915
71347,weekday,-50.84444444444444
39530,weekday,-51.40182020548633
23422,weekday,-52.918476234461004
12841,weekday,-57.03369027493342
70694,weekday,-70.04942851198041
1010,weekday,-85.2754514014944
71951,weekday,-86.96378403652746
10325,weekday,-102.40134906586297
82716,weekday,-109.1828866652783
29431,weekend,-109.66207856368915
70521,weekday,-110.45189393939394
70515,weekday,-141.43977272727273
23422,weekend,-145.200606215847
11680,weekday,-146.57792336366958
9586,weekday,-156.21915721808602
71260,weekday,-163.55416666666667
29455,weekday,-169.02782315337984
29431,weekday,-179.38548374327144
64481,weekday,-282.5874580751903
64760,weekday,-455.656746031746
64790,weekday,-480.41031746031746
65570,weekday,-738.0229786083053
65630,weekday,-922.1271035250168
80484,weekday,-925.5248457248457
46712,weekday,-1105.1731767561419
53446,weekday,-1403.0403973063762
